Year ,KLK_Reconstruction_Flow_AF,KLK_Lower_50_Percent_Flow_AF,KLK_Upper_50_Percent_Flow_AF,TRN_Reconstruction_Flow_AF,TRN_Lower_50_Percent_Flow_AF,TRN_Upper_50_Percent_Flow_AF,KFL_Reconstruction_Precip_Inches,KFL_Lower_50_Percent_Precip_Inches,KFL_Upper_50_Percent_Precip_Inches,KFS_Reconstruction_Precip_Inches,KFS_Lower_50_Percent_Precip_Inches,KFS_Upper_50_Percent_Precip_Inches,WEA_Reconstruction_Precip_Inches,WEA_Lower_50_Percent_Precip_Inches,WEA_Upper_50_Percent_Precip_Inches,YRK_Reconstruction_Precip_Inches,YRK_Lower_50_Percent_Precip_Inches,YRK_Upper_50_Percent_Precip_Inches,FTO_Reconstruction_Flow_AF,FTO_Lower_50_Percent_Flow_AF,FTO_Upper_50_Percent_Flow_AF,YRS_Reconstruction_Flow_AF,YRS_Lower_50_Percent_Flow_AF,YRS_Upper_50_Percent_Flow_AF,AMF_Reconstruction_Flow_AF,AMF_Lower_50_Percent_Flow_AF,AMF_Upper_50_Percent_Flow_AF,SBB_Reconstruction_Flow_AF,SBB_Lower_50_Percent_Flow_AF,SBB_Upper_50_Percent_Flow_AF,SAC4_Reconstruction_Flow_AF,SAC4_Lower_50_Percent_Flow_AF,SAC4_Upper_50_Percent_Flow_AF,SNS_Reconstruction_Flow_AF,SNS_Lower_50_Percent_Flow_AF,SNS_Upper_50_Percent_Flow_AF,TLG_Reconstruction_Flow_AF,TLG_Lower_50_Percent_Flow_AF,TLG_Upper_50_Percent_Flow_AF,MRC_Reconstruction_Flow_AF,MRC_Lower_50_Percent_Flow_AF,MRC_Upper_50_Percent_Flow_AF,SJF_Reconstruction_Flow_AF,SJF_Lower_50_Percent_Flow_AF,SJF_Upper_50_Percent_Flow_AF,SJQ4_Reconstruction_Flow_AF,SJQ4_Lower_50_Percent_Flow_AF,SJQ4_Upper_50_Percent_Flow_AF
1814,1204900,1070700,1340200,1158800,929090,1375900,10.394,8.6696,12.161,12.559,10.856,14.419,35.402,29.899,40.284,12.055,9.0961,14.898,4197500,3276400,5036400,2357100,1919100,2792700,3088600,2636100,3766100,8857700,7408900,10606000,17524000,14240000,20593000,1424800,1168500,1686400,2087800,1759800,2405600,991770,781610,1164500,1842900,1551000,2167800,5950600,4890500,6880900
1815,1330000,1184500,1463700,1336700,1102300,1577400,13.386,11.688,15.167,12.52,10.783,14.137,34.319,28.284,39.476,18.636,16.02,21.49,3947700,3078100,4734900,2468500,2015300,2919500,2856700,2412200,3493800,7694100,6315100,9121200,16489000,13381000,19363000,1232300,1009300,1446700,1874900,1576200,2147700,893660,705100,1038500,1681500,1411000,1952700,5415600,4442300,6238000
1816,831010,657860,962990,1293500,1068700,1544900,13.819,12.072,15.509,14.646,12.957,16.381,30.475,25.171,35.69,17.751,14.981,20.709,4854400,3879900,5831000,2460800,2008500,2910500,2654800,2216100,3264800,9505100,8022600,11405000,19757000,16300000,23215000,1262100,1033900,1482400,2110400,1779400,2432300,1086200,863180,1286500,2084300,1767600,2470300,6303900,5191300,7312200
1817,935410,800320,1073400,1439100,1219000,1679700,13.661,11.92,15.436,13.504,11.739,15.292,34.188,29.3,39.309,18.887,16.249,21.898,5728400,4770200,6894500,2834800,2379100,3352400,3737000,3218500,4550100,9211300,7744500,11049000,21686000,18176000,25433000,1493200,1225700,1779400,2408900,2036200,2803200,1390700,1126400,1669700,2595700,2221000,3085700,7920400,6559300,9310100
1818,1256100,1109500,1409100,1393300,1156500,1631200,17.087,15.427,18.609,16.85,15.011,18.45,37.524,32.468,42.763,19.526,16.674,22.309,4501800,3545000,5404300,2433200,1984400,2878800,2460300,2024200,3041900,9234100,7766100,11077000,18728000,15291000,22017000,1096500,894790,1291100,1697100,1420600,1936200,870900,686970,1012200,1692100,1419900,1966800,5282400,4331100,6081000
1819,1186200,1048500,1320300,1529600,1295000,1778000,12.087,10.394,13.981,13.307,11.687,14.889,36.923,31.401,41.94,18.681,15.911,21.622,5348300,4377200,6425200,2879100,2422800,3405600,3469800,2983800,4226400,9295900,7824600,11152000,21193000,17683000,24859000,1404600,1151700,1659400,2263700,1911600,2623800,1228100,987920,1468300,2231700,1900100,2650100,6954000,5751500,8122800
1820,1098700,958720,1232800,1317400,1085900,1562800,12.992,11.23,14.653,12.087,10.472,13.88,34.679,29.225,39.952,18.058,15.26,20.978,4301900,3367400,5162100,2606200,2148700,3080100,3216300,2754500,3919500,8441900,7026900,10069000,17570000,14279000,20648000,1246600,1021200,1463700,1999700,1683400,2300200,982250,774280,1151800,1749600,1468900,2044900,5949600,4889700,6879700
1821,1201500,1077700,1346200,1236600,1029600,1499000,14.331,12.565,16.046,14.764,13.098,16.406,29.595,24.058,34.407,16.999,13.847,19.79,5979800,5018100,7205600,2849400,2393500,3369800,3342900,2868700,4072600,9199300,7733100,11035000,22867000,19336000,26808000,1283600,1051600,1508600,2157800,1820500,2491300,1247900,1005300,1493100,2118100,1797900,2511600,6647100,5488000,7740600
1822,1186100,1035400,1334000,898760,650400,1148600,12.126,10.363,13.802,12.48,10.656,14.14,27.978,22.99,33.584,14.714,11.865,17.752,2836900,2294700,3340400,1407200,1151700,1672900,1363800,1016300,1714100,5540700,4672500,6251300,11394000,9576000,12781000,532330,438120,646090,900900,758720,1051100,478490,388310,565100,844110,718890,977230,2657900,2228400,3034500
1823,1043100,890150,1192600,1222800,985430,1455100,14.685,12.944,16.431,12.953,11.342,14.818,35.244,29.665,40.369,17.894,15.065,20.78,3794400,2968100,4540200,2087400,1690000,2481400,1996200,1591100,2484900,6816400,5546300,8018900,14975000,12174000,17470000,800940,650930,948570,1301200,1080600,1475500,683670,542950,796650,1123600,945080,1291900,3787700,3111500,4320000
1824,883840,735140,1029000,1003800,782890,1254000,12.638,11.029,14.365,11.969,10.211,13.601,30.835,25.558,35.856,15.221,12.293,18.035,2779100,2256300,3268000,1396400,1143600,1659900,1246900,914300,1564900,6034200,4993900,6947000,11501000,9647900,13034000,571050,466940,689210,1032700,860850,1189500,530450,425860,624300,929950,787670,1074100,3168700,2618000,3618000
1825,1052800,916390,1194700,2187200,1959000,2420800,16.772,15.136,18.73,17.441,15.898,19.026,47.767,42.278,52.544,26.077,23.58,29.184,7469600,6465000,9352600,3833000,3377600,4614900,4206500,3620000,5154100,14383000,12716000,16260000,29764000,25788000,35539000,1979100,1632300,2464900,3322400,2821400,3917500,2081500,1687800,2543700,3862000,3322600,4594600,11830000,9794800,14074000
1826,1245800,1092200,1382700,1806800,1558300,2040900,16.063,14.357,17.811,14.921,13.144,16.302,39.899,34.339,45.292,22.736,19.689,25.594,7137700,6140900,8840000,3646300,3186700,4361400,4415000,3784200,5459400,12258000,10660000,14179000,27597000,23773000,32725000,1900800,1567100,2353000,3046100,2583900,3578800,1586100,1286400,1912100,2759800,2363900,3278500,9785400,8105500,11570000
1827,1234900,1095600,1371600,1244100,1001700,1500000,14.134,12.32,15.802,13.307,11.543,15.012,29.446,23.825,34.561,18.538,15.876,21.328,3755900,2940900,4491500,2049100,1658200,2437100,2182700,1763600,2711600,7233900,5908000,8551100,15403000,12491000,18015000,862410,701820,1020700,1552700,1296400,1764300,744830,590170,865770,1377000,1156600,1582300,4612900,3791900,5284600
1828,1444600,1304800,1590100,1557300,1334600,1790100,12.835,11.207,14.727,12.992,11.307,14.501,33.773,28.966,39.212,17.566,15.106,20.671,6755700,5773300,8251000,3524100,3062700,4197000,4111400,3545200,5015900,11942000,10355000,13864000,26806000,23040000,31692000,1830600,1508500,2253100,2859900,2423500,3351600,1659000,1345400,2003400,2875300,2464300,3414200,9067300,7509800,10700000
1829,1086000,951160,1216200,317630,79173,575780,7.0866,5.3192,8.9662,6.8504,5.0469,8.6344,16.626,11.234,21.901,9.5565,6.8722,12.398,1449200,1396700,1610400,491820,455890,574740,560260,287080,684560,3742400,3539900,4027600,6071000,5061000,6658500,206560,162930,281240,510820,432530,640380,241710,193410,294860,403230,340140,479070,1473200,1265000,1680800
1830,1161300,1015700,1298800,1370100,1131000,1580300,15.236,13.533,17.044,16.299,14.509,18.1,41.186,35.471,46.399,21.713,18.727,24.549,5460300,4493400,6563400,2940300,2483200,3479100,3236400,2772500,3943800,9630500,8142300,11538000,21041000,17529000,24681000,1410900,1156900,1667700,2160800,1823000,2495000,1191500,955860,1422000,2037500,1725600,2410800,6674000,5511100,7774100
1831,930200,799010,1071900,1110700,840260,1338000,12.638,10.856,14.272,12.953,11.256,14.478,30.728,25.843,36.058,18.96,16.347,21.9,3715300,2912100,4440000,1905600,1543800,2268000,1559100,1187700,1961300,7750800,6366400,9191700,14508000,11827000,16874000,794380,645500,940880,1402300,1167000,1590500,777290,614770,903420,1305400,1096800,1498200,4488900,3692900,5138400
1832,1429300,1279600,1580100,1772300,1531000,2013100,15.709,13.936,17.503,16.024,14.254,17.67,40.073,34.896,46.009,24.272,21.39,27.093,6966800,5975300,8576300,3627200,3167200,4335500,4550700,3889600,5659600,12287000,10688000,14208000,26183000,22467000,30874000,2039800,1682700,2551900,3284000,2788400,3870200,1789300,1451300,2168400,3250600,2790700,3859700,10262000,8501000,12151000
1833,1281200,1141400,1423200,1264600,1021800,1504800,11.339,9.586,13.114,10.748,9.2235,12.485,31.068,25.357,36.002,14.475,11.619,17.388,4405700,3462300,5287400,2484700,2029500,2938300,2947900,2501100,3600000,8163500,6759200,9711900,16615000,13485000,19515000,1286900,1054300,1512600,2041100,1719300,2350300,1001300,789280,1177300,1772600,1488500,2076400,5886200,4836900,6805500
1834,1093100,949890,1228800,1214400,957590,1444800,10.433,8.5532,12.294,12.047,10.291,13.509,31.872,26.271,36.797,15.352,12.457,18.325,3611000,2838300,4307700,2017900,1633000,2401000,2006200,1600400,2497100,7088900,5781000,8372300,14698000,11968000,17116000,961360,782810,1136600,1548800,1293100,1759800,726020,575740,844440,1403700,1178700,1615200,4358500,3584300,4985000
1835,1297600,1154500,1431100,1473600,1232000,1717300,16.299,14.527,18.128,18.465,16.79,20.295,40.34,34.892,45.717,25.392,22.466,28.309,4046800,3156300,4854500,2378200,1936900,2816500,2625800,2187600,3232000,8259800,6852200,9835300,16449000,13347000,19315000,1122200,916420,1320000,1705900,1428300,1946800,786090,621440,913450,1470900,1234400,1699400,4962100,4069200,5697200
1836,1355000,1209200,1503500,1410100,1163700,1645300,14.213,12.384,15.791,14.843,13.21,16.412,40.584,35.972,45.832,21.111,18.31,23.996,4926200,3953000,5916000,2716000,2260600,3210200,3044000,2594400,3712900,9344400,7870500,11211000,19240000,15783000,22618000,1297500,1063000,1525500,1965500,1654100,2257200,943350,744280,1100500,1765600,1482600,2066900,5710700,4691000,6600200
1837,1003400,856990,1144000,906590,658880,1132500,10.669,8.9441,12.398,11.457,9.781,13.152,26.485,20.6,31.954,13.949,10.781,16.97,3360500,2661000,3990300,1792200,1453500,2130900,2028300,1620800,2524000,6858700,5580900,8076800,13661000,11199000,15799000,828380,673660,980770,1546900,1291500,1757600,726130,575830,844560,1381800,1160500,1588200,4408900,3626300,5044200
1838,1501900,1350100,1632400,1517800,1277000,1744000,14.449,12.754,16.182,12.205,10.618,13.904,36.11,30.644,41.652,18.223,15.385,21.149,5906800,4946100,7115200,3033800,2575400,3591400,4159700,3583100,5086000,10396000,8872700,12326000,23847000,20278000,27959000,1664100,1369100,2017400,2670000,2260100,3121300,1572700,1275500,1895300,2811600,2408900,3339300,9208700,7627000,10871000
1839,1194300,1062000,1351600,1398700,1185300,1650600,12.913,11.169,14.786,11.535,10.022,13.246,36.36,30.87,41.484,18.072,15.171,20.893,4115900,3211200,4938200,2245000,1823900,2665800,2905400,2459400,3550400,7055600,5751800,8331400,17120000,13904000,20118000,1126300,919930,1324700,1880700,1581200,2154500,919360,725530,1069900,1762500,1479900,2062500,5471700,4489500,6306700
1840,1250000,1102400,1387700,1313600,1074700,1581500,12.913,11.214,14.692,13.228,11.467,14.742,35.949,30.237,41.571,17.647,14.592,20.714,4142800,3232600,4970500,2276300,1850900,2701300,2722300,2282400,3341300,7383700,6039300,8736000,16485000,13377000,19358000,1004300,817430,1186900,1693800,1417800,1932100,802860,634140,932570,1496600,1255700,1730700,4765000,3912700,5464200
1841,693080,551500,835090,562580,315390,804780,7.2441,5.3702,8.834,10.591,8.8632,12.27,21.743,16.196,26.727,11.737,8.5257,14.296,1475100,1413300,1642600,621620,579240,730380,752840,479660,931820,3824900,3591600,4110100,6127900,5117900,6715300,290100,246470,374530,598880,520600,732740,225880,177580,276770,510480,447400,600230,1686900,1478700,1924600
1842,1185400,1041400,1318900,1559800,1306500,1790400,14.961,13.106,16.68,15.157,13.586,16.933,40.849,35.274,46.078,21.927,19.054,24.366,5370400,4400100,6452300,3170000,2710000,3754700,3593300,3092600,4376000,9403000,7926000,11282000,20804000,17295000,24407000,1500200,1231500,1788900,2231600,1883900,2583600,1410800,1143100,1694400,2269600,1934000,2696400,7382800,6113800,8651700
1843,796620,664810,932190,710830,479440,959980,8.7008,6.8171,10.404,11.26,9.5295,12.862,23.251,18.512,29.08,14.79,11.654,17.098,2166900,1856700,2502900,986880,844820,1169800,1082900,772020,1355800,4821800,4216300,5244800,9333600,8323600,9921100,417970,352980,517910,713030,612720,852450,279590,231290,338170,587640,512640,687390,1987400,1712700,2267600
1844,1020700,887390,1170900,492380,265390,737750,13.228,11.537,14.952,12.795,11.017,14.402,24.197,18.67,29.156,14.634,11.965,17.49,1814500,1630500,2064000,877390,765270,1038100,789640,516460,979140,4645900,4105700,5001400,7925800,6915800,8513300,336190,292030,426090,723330,620780,863340,350380,295450,419000,654160,566330,762600,2154400,1842100,2458500
1845,1059500,928850,1202400,1379300,1123300,1607500,12.52,10.979,14.254,14.213,12.654,15.891,39.138,34.057,44.281,19.72,16.916,22.657,3778200,2956600,4519700,2116800,1714400,2515400,2647700,2209100,3256700,7690700,6312100,9116900,15364000,12463000,17966000,1053600,858530,1242900,1409300,1173000,1598500,651750,518200,760670,1112700,935940,1279600,4033400,3314100,4603000
1846,720860,572860,867380,1093100,855580,1353500,9.8819,8.4537,11.679,11.26,9.3775,12.817,33.853,28.548,39.894,14.494,11.51,17.198,2701400,2204800,3170700,1431800,1169800,1702200,1204900,877630,1511300,5758200,4813400,6558000,11292000,9507600,12540000,573020,468410,691400,958830,803650,1112000,497180,401790,586390,969810,819580,1119100,3015500,2501400,3443000
1847,1186800,1039500,1333300,1546800,1316700,1768800,13.661,11.936,15.461,12.835,11.196,14.328,38.39,32.746,43.148,19.679,16.884,22.607,4988100,4016100,5989300,2684900,2229200,3173300,2646900,2208300,3255800,9103100,7642100,10915000,18869000,15422000,22184000,1294900,1060900,1522500,2051100,1728000,2362200,1268900,1023400,1519300,2084100,1767400,2470100,6758200,5583400,7878900
1848,1002400,867030,1148400,1385700,1125600,1620500,13.15,11.508,14.953,12.323,10.473,13.906,35.689,30.67,40.952,17.436,14.249,20.234,4624500,3656800,5554800,2561700,2103100,3027500,2800100,2357800,3429200,8557600,7134900,10217000,18204000,14810000,21398000,1247700,1022000,1465000,1902400,1600000,2180100,1036100,819060,1222400,1892300,1595300,2228600,5769600,4740000,6669200
1849,711270,566890,842530,1156000,918500,1375700,12.835,11.022,14.541,12.913,11.101,14.622,30.107,24.906,35.819,14.841,11.708,17.645,3949700,3079700,4737400,2187300,1773800,2598500,2224600,1802500,2762600,8190700,6785500,9746800,16145000,13089000,18947000,986990,803470,1166600,1707800,1430000,1949200,924390,729530,1076200,1642200,1378100,1903600,5196500,4259400,5979700
1850,934180,793990,1086000,1634200,1405600,1860200,14.961,13.189,16.611,13.976,12.193,15.73,38.227,32.921,43.733,19.041,16.214,21.897,5864300,4904200,7062500,2674600,2218700,3161000,2813800,2370900,3444600,9666400,8176600,11575000,21767000,18257000,25527000,1197200,979830,1405400,1913200,1609300,2192700,1179600,945450,1406900,1930500,1629600,2276400,6314700,5200500,7325400
1851,1110200,983840,1264600,1348400,1093300,1592400,15.315,13.661,17.239,16.299,14.539,18.054,37.137,31.635,42.148,19.944,16.979,22.914,3935800,3068900,4720300,1970400,1595400,2346000,1466300,1105900,1843900,8481900,7065000,10120000,15501000,12568000,18140000,710680,576110,844220,1182100,980180,1346600,574410,458330,674090,1062500,894170,1223700,3442200,2828600,3930000
1852,758920,629880,908200,1507100,1268100,1723000,12.087,10.581,13.951,12.874,11.397,14.652,35.693,30.668,41.169,16.002,13.181,19.161,5441000,4473400,6539500,2718200,2262800,3212800,3339500,2865600,4068400,10097000,8587100,12017000,21044000,17532000,24685000,1465800,1202800,1741400,2407900,2035300,2801900,1284800,1037000,1539200,2374500,2026900,2824300,7192900,5955100,8418000
1853,1169800,1015300,1296900,1972100,1728700,2194300,16.299,14.676,17.927,14.961,13.162,16.48,47.556,42.872,53.2,22.121,19.31,25.237,6875100,5887200,8434800,3612700,3152500,4316000,4140900,3568300,5058700,12616000,11007000,14534000,26723000,22964000,31584000,1857800,1531200,2291800,2870300,2432500,3364300,1580200,1281600,1904700,2909400,2493900,3454400,8996100,7450700,10613000
1854,1034600,895190,1168800,1644000,1429000,1885700,13.346,11.626,14.922,13.228,11.565,14.859,42.706,37.496,47.546,15.958,13.226,19.037,5994000,5032200,7223200,2921700,2464800,3456700,3014800,2566500,3678100,10561000,9029200,12492000,23058000,19520000,27031000,1403000,1150300,1657100,2189800,1848000,2531300,1095300,871180,1298300,1862200,1568300,2191400,6698600,5532300,7804800
1855,941210,805540,1067300,1485200,1228300,1707100,12.677,10.803,14.334,12.717,10.913,14.236,41.008,35.266,46.481,14.644,11.986,17.707,5465400,4498600,6569600,2934700,2477700,3472400,3370200,2893500,4105700,9731000,8238300,11642000,21379000,17868000,25075000,1382500,1133300,1630000,1913400,1609500,2193000,931720,735280,1085600,1693300,1420900,1968400,5562300,4566000,6418000
1856,757280,624630,903430,912250,677190,1151900,11.496,9.8401,13.108,12.48,10.755,14.271,29.41,24.026,34.394,16.344,13.466,19.023,2623400,2153400,3073100,1340600,1102700,1593400,1133200,815400,1419900,5685500,4766100,6455400,10844000,9833600,11480000,524370,432190,637220,991380,828900,1146200,429360,352800,509100,807940,689880,936410,2775700,2318600,3169100
1857,1235400,1079000,1368500,1096300,821370,1316000,15.551,13.839,17.257,15.394,13.646,17.062,32.167,25.983,37.622,19.873,16.977,22.376,3709800,2908200,4432900,2113000,1711300,2511000,2467500,2031100,3050100,7519100,6157300,8903200,15237000,12368000,17804000,939050,764700,1110500,1493500,1245600,1695800,669810,532210,781020,1190200,1000500,1366700,4121400,3387100,4706400
1858,1156000,1019500,1304800,952690,726480,1223200,11.299,9.6288,13.06,11.535,9.9751,13.264,28.645,23.533,33.918,16.008,13.312,19.018,2230100,1897500,2581700,1140700,956620,1354200,1126400,809500,1411200,5172900,4437900,5734900,9598700,8588600,10186000,502040,415570,612300,889400,749790,1038900,359470,302060,429380,725210,623510,842930,2434800,2057700,2779300
1859,859520,712760,991550,873570,619030,1076400,11.89,10.093,13.754,11.575,9.7078,13.236,29.529,24.327,34.271,15.698,12.931,18.692,2988400,2399000,3527500,1512800,1231300,1798300,1634100,1256800,2050000,5708800,4781300,6488300,11874000,9899900,13551000,675980,547380,805930,1254400,1041000,1424100,684750,543790,797870,1219600,1025100,1400200,4044700,3323500,4616300
1860,502800,367090,650060,1259600,1010600,1499000,12.717,11.047,14.413,14.961,13.65,16.919,38.187,33.026,43.816,17.544,14.937,20.334,4555900,3594300,5470700,2464700,2011900,2915100,3143800,2687800,3832100,9074400,7614900,10879000,18979000,15525000,22314000,1317500,1079500,1549100,1995800,1680000,2295400,1089500,866070,1290800,1943600,1641300,2292800,6674400,5511500,7774600
1861,932700,791750,1085400,1356900,1123400,1609300,15.157,13.526,16.827,16.024,14.249,17.47,36.31,30.771,41.252,19.335,16.5,22.16,4414100,3470000,5297600,2506700,2048700,2963800,2886700,2441200,3528700,9468600,7988100,11361000,18295000,14890000,21505000,1240500,1016100,1456400,2032500,1711800,2340300,989500,779860,1161500,1840300,1548600,2164500,6111000,5026200,7074400
1862,1119500,982450,1265100,1666500,1456900,1931400,16.772,15.055,18.574,14.488,12.884,16.229,39.526,33.989,45.073,21.422,18.718,24.377,7097400,6101800,8777700,3576800,3116000,4267600,4062800,3507400,4945200,11752000,10172000,13674000,27414000,23602000,32486000,1796800,1480300,2205200,2917100,2472800,3421200,1812800,1470400,2198400,3079000,2641300,3655000,10027000,8306000,11865000
1863,1359800,1213400,1513400,1174300,960330,1433800,13.583,12.042,15.5,13.307,11.612,14.793,28.64,23.51,34.371,20.514,18.005,23.649,4595300,3630300,5519000,2481400,2026600,2934500,2894900,2449200,3538300,8601500,7174400,10273000,18299000,14893000,21510000,1124900,918760,1323100,1646200,1376600,1873400,800650,632470,930050,1497800,1256700,1732100,5182500,4247800,5963200
1864,946850,802450,1106400,488070,236260,722520,9.0157,7.3171,10.723,10.315,8.594,12.084,19.886,14.652,25.833,10.019,7.1982,13.275,1527800,1447000,1708000,644070,595640,757290,791170,517980,981100,4348700,3919600,4633900,6913100,5903000,7500500,324200,280570,412630,655130,567290,791730,232240,183930,284030,489140,426050,576120,1563600,1355400,1784000
1865,1149400,997200,1275700,1156700,923780,1408500,14.528,12.479,16.041,12.598,10.89,14.209,31.644,25.747,36.869,17.703,14.702,20.529,3627600,2850100,4328800,2088300,1690800,2482500,2105300,1692000,2617500,7122300,5810300,8413600,14971000,12171000,17464000,948730,772620,1121800,1618500,1352900,1840900,913220,720650,1062100,1495000,1254300,1728700,4931200,4044700,5660700
1866,1261600,1114100,1398500,1749800,1537700,2018800,18.189,16.548,19.967,17.008,15.312,18.716,46.463,41.042,52.312,23.354,20.421,26.162,6839700,5853400,8380200,3480600,3019000,4138800,4084900,3524500,4977400,12287000,10688000,14208000,26408000,22674000,31171000,1756600,1446700,2148100,2686000,2273800,3140600,1413100,1144900,1697200,2491200,2129600,2963100,8948300,7410900,10556000
